person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_04279,Z_E1,2025-03-12 16:04:05,2025-03-12 16:04:13,0,M,middle_aged,2025-03-12,16
P_04279,Z_C1,2025-03-12 16:04:21,2025-03-12 16:04:46,25,M,middle_aged,2025-03-12,16
P_04279,Z_C1,2025-03-12 16:05:09,2025-03-12 16:05:39,30,M,middle_aged,2025-03-12,16
P_04279,Z_C3,2025-03-12 16:06:01,2025-03-12 16:06:25,24,M,middle_aged,2025-03-12,16
P_04279,Z_N1,2025-03-12 16:06:46,2025-03-12 16:09:00,134,M,middle_aged,2025-03-12,16
P_04279,Z_C2,2025-03-12 16:09:32,2025-03-12 16:09:41,0,M,middle_aged,2025-03-12,16
P_04279,Z_C1,2025-03-12 16:09:49,2025-03-12 16:15:09,19,M,middle_aged,2025-03-12,16
P_04279,Z_C3,2025-03-12 16:15:32,2025-03-12 16:15:42,0,M,middle_aged,2025-03-12,16
P_04279,Z_N4,2025-03-12 16:16:04,2025-03-12 16:16:56,52,M,middle_aged,2025-03-12,16
P_04279,Z_N6,2025-03-12 16:17:20,2025-03-12 16:19:53,153,M,middle_aged,2025-03-12,16
P_04279,Z_C1,2025-03-12 16:20:37,2025-03-12 16:21:06,29,M,middle_aged,2025-03-12,16
P_04280,Z_E2,2025-03-12 16:04:38,2025-03-12 16:04:49,11,F,young_adult,2025-03-12,16
P_04280,Z_C1,2025-03-12 16:05:19,2025-03-12 16:05:43,24,F,young_adult,2025-03-12,16
P_04280,Z_C2,2025-03-12 16:05:54,2025-03-12 16:06:03,0,F,young_adult,2025-03-12,16
P_04280,Z_C3,2025-03-12 16:06:12,2025-03-12 16:06:30,18,F,young_adult,2025-03-12,16
P_04280,Z_N2,2025-03-12 16:06:59,2025-03-12 16:11:34,275,F,young_adult,2025-03-12,16
P_04280,Z_N10,2025-03-12 16:11:43,2025-03-12 16:13:41,118,F,young_adult,2025-03-12,16
P_04280,Z_N7,2025-03-12 16:14:07,2025-03-12 16:17:54,227,F,young_adult,2025-03-12,16
P_04280,Z_N6,2025-03-12 16:18:08,2025-03-12 16:21:52,224,F,young_adult,2025-03-12,16
P_04280,Z_N9,2025-03-12 16:22:21,2025-03-12 16:24:32,131,F,young_adult,2025-03-12,16
P_04280,Z_C2,2025-03-12 16:24:46,2025-03-12 16:25:13,27,F,young_adult,2025-03-12,16
P_04280,Z_E2,2025-03-12 16:25:41,2025-03-12 16:25:50,0,F,young_adult,2025-03-12,16
P_04281,Z_C3,2025-03-12 16:05:00,2025-03-12 16:05:17,17,M,young_adult,2025-03-12,16
P_04281,Z_N5,2025-03-12 16:05:46,2025-03-12 16:09:08,202,M,young_adult,2025-03-12,16
P_04281,Z_N1,2025-03-12 16:09:22,2025-03-12 16:11:23,0,M,young_adult,2025-03-12,16
P_04281,Z_C1,2025-03-12 16:11:25,2025-03-12 16:11:50,25,M,young_adult,2025-03-12,16
P_04281,Z_N2,2025-03-12 16:11:58,2025-03-12 16:14:52,174,M,young_adult,2025-03-12,16
P_04282,Z_C1,2025-03-12 16:05:13,2025-03-12 16:05:30,17,M,adult,2025-03-12,16
P_04282,Z_CK,2025-03-12 16:06:02,2025-03-12 16:06:55,53,M,adult,2025-03-12,16
P_04282,Z_S5,2025-03-12 16:07:23,2025-03-12 16:09:18,115,M,adult,2025-03-12,16
P_04282,Z_C2,2025-03-12 16:09:48,2025-03-12 16:10:05,17,M,adult,2025-03-12,16
P_04282,Z_C3,2025-03-12 16:10:15,2025-03-12 16:10:46,31,M,adult,2025-03-12,16
P_04282,Z_N9,2025-03-12 16:11:06,2025-03-12 16:13:05,119,M,adult,2025-03-12,16
P_04282,Z_N8,2025-03-12 16:13:21,2025-03-12 16:16:23,182,M,adult,2025-03-12,16
P_04282,Z_C3,2025-03-12 16:17:09,2025-03-12 16:17:25,16,M,adult,2025-03-12,16
P_04282,Z_C1,2025-03-12 16:17:57,2025-03-12 16:18:15,18,M,adult,2025-03-12,16
P_04282,Z_S4,2025-03-12 16:18:43,2025-03-12 16:22:30,227,M,adult,2025-03-12,16
P_04282,Z_C2,2025-03-12 16:22:38,2025-03-12 16:26:10,32,M,adult,2025-03-12,16
P_04282,Z_C1,2025-03-12 16:26:55,2025-03-12 16:27:29,34,M,adult,2025-03-12,16
P_04283,Z_N4,2025-03-12 16:05:48,2025-03-12 16:10:14,266,M,young_adult,2025-03-12,16
P_04283,Z_C3,2025-03-12 16:10:22,2025-03-12 16:10:31,0,M,young_adult,2025-03-12,16
P_04283,Z_N3,2025-03-12 16:10:57,2025-03-12 16:14:14,197,M,young_adult,2025-03-12,16
P_04283,Z_C2,2025-03-12 16:15:37,2025-03-12 16:16:01,24,M,young_adult,2025-03-12,16
P_04283,Z_S5,2025-03-12 16:17:05,2025-03-12 16:18:17,72,M,young_adult,2025-03-12,16
P_04283,Z_N6,2025-03-12 16:19:00,2025-03-12 16:19:38,38,M,young_adult,2025-03-12,16
P_04284,Z_E2,2025-03-12 16:06:14,2025-03-12 16:06:27,13,M,teenager,2025-03-12,16
P_04284,Z_C1,2025-03-12 16:06:53,2025-03-12 16:07:20,27,M,teenager,2025-03-12,16
P_04284,Z_C2,2025-03-12 16:07:29,2025-03-12 16:07:41,12,M,teenager,2025-03-12,16
P_04284,Z_C3,2025-03-12 16:07:58,2025-03-12 16:08:19,21,M,teenager,2025-03-12,16
P_04284,Z_N7,2025-03-12 16:08:41,2025-03-12 16:11:46,185,M,teenager,2025-03-12,16
P_04284,Z_N8,2025-03-12 16:11:58,2025-03-12 16:15:09,191,M,teenager,2025-03-12,16
P_04284,Z_C2,2025-03-12 16:15:40,2025-03-12 16:16:06,26,M,teenager,2025-03-12,16
P_04284,Z_C1,2025-03-12 16:16:30,2025-03-12 16:16:49,19,M,teenager,2025-03-12,16
P_04284,Z_S1,2025-03-12 16:16:59,2025-03-12 16:21:01,242,M,teenager,2025-03-12,16
P_04284,Z_S6,2025-03-12 16:21:36,2025-03-12 16:24:58,202,M,teenager,2025-03-12,16
P_04284,Z_C2,2025-03-12 16:25:12,2025-03-12 16:25:23,11,M,teenager,2025-03-12,16
P_04284,Z_C3,2025-03-12 16:25:54,2025-03-12 16:26:27,33,M,teenager,2025-03-12,16
P_04285,Z_E2,2025-03-12 16:06:22,2025-03-12 16:06:38,16,F,adult,2025-03-12,16
P_04285,Z_C1,2025-03-12 16:07:05,2025-03-12 16:07:34,29,F,adult,2025-03-12,16
P_04285,Z_C1,2025-03-12 16:07:53,2025-03-12 16:08:03,0,F,adult,2025-03-12,16
P_04285,Z_C2,2025-03-12 16:08:09,2025-03-12 16:08:24,15,F,adult,2025-03-12,16
P_04285,Z_C2,2025-03-12 16:08:36,2025-03-12 16:08:43,24,F,adult,2025-03-12,16
P_04285,Z_C3,2025-03-12 16:09:25,2025-03-12 16:09:38,13,F,adult,2025-03-12,16
P_04285,Z_N4,2025-03-12 16:09:52,2025-03-12 16:14:46,294,F,adult,2025-03-12,16
P_04286,Z_E2,2025-03-12 16:07:01,2025-03-12 16:07:06,0,M,young_adult,2025-03-12,16
P_04286,Z_C1,2025-03-12 16:07:27,2025-03-12 16:08:01,34,M,young_adult,2025-03-12,16
P_04286,Z_C2,2025-03-12 16:08:17,2025-03-12 16:08:42,25,M,young_adult,2025-03-12,16
P_04286,Z_C1,2025-03-12 16:08:46,2025-03-12 16:09:09,23,M,young_adult,2025-03-12,16
P_04286,Z_C3,2025-03-12 16:09:13,2025-03-12 16:09:23,0,M,young_adult,2025-03-12,16
P_04286,Z_C2,2025-03-12 16:09:31,2025-03-12 16:09:51,20,M,young_adult,2025-03-12,16
P_04286,Z_N5,2025-03-12 16:09:54,2025-03-12 16:13:33,219,M,young_adult,2025-03-12,16
P_04286,Z_E1,2025-03-12 16:14:08,2025-03-12 16:14:14,0,M,young_adult,2025-03-12,16
P_04286,Z_N9,2025-03-12 16:14:31,2025-03-12 16:15:11,40,M,young_adult,2025-03-12,16
P_04286,Z_N10,2025-03-12 16:15:25,2025-03-12 16:16:15,50,M,young_adult,2025-03-12,16
P_04286,Z_C1,2025-03-12 16:16:21,2025-03-12 16:17:08,28,M,young_adult,2025-03-12,16
P_04286,Z_CK,2025-03-12 16:17:28,2025-03-12 16:20:24,176,M,young_adult,2025-03-12,16
P_04287,Z_N8,2025-03-12 16:08:25,2025-03-12 16:13:11,286,M,young_adult,2025-03-12,16
P_04287,Z_N1,2025-03-12 16:13:20,2025-03-12 16:17:48,268,M,young_adult,2025-03-12,16
P_04287,Z_N7,2025-03-12 16:17:57,2025-03-12 16:20:55,178,M,young_adult,2025-03-12,16
P_04287,Z_N8,2025-03-12 16:21:23,2025-03-12 16:26:16,293,M,young_adult,2025-03-12,16
P_04287,Z_E2,2025-03-12 16:26:35,2025-03-12 16:26:44,0,M,young_adult,2025-03-12,16
P_04287,Z_E1,2025-03-12 16:26:47,2025-03-12 16:26:56,0,M,young_adult,2025-03-12,16
P_04287,Z_C1,2025-03-12 16:26:59,2025-03-12 16:27:16,17,M,young_adult,2025-03-12,16
P_04287,Z_C2,2025-03-12 16:27:48,2025-03-12 16:27:48,0,M,young_adult,2025-03-12,16
P_04288,Z_C1,2025-03-12 16:08:40,2025-03-12 16:09:08,31,F,adult,2025-03-12,16
P_04288,Z_S7,2025-03-12 16:09:24,2025-03-12 16:13:51,267,F,adult,2025-03-12,16
P_04289,Z_C2,2025-03-12 16:08:52,2025-03-12 16:09:13,24,M,middle_aged,2025-03-12,16
P_04289,Z_C3,2025-03-12 16:09:29,2025-03-12 16:10:01,32,M,middle_aged,2025-03-12,16
P_04289,Z_N6,2025-03-12 16:10:16,2025-03-12 16:12:06,110,M,middle_aged,2025-03-12,16
P_04289,Z_N5,2025-03-12 16:12:31,2025-03-12 16:13:06,35,M,middle_aged,2025-03-12,16
P_04289,Z_N3,2025-03-12 16:13:19,2025-03-12 16:13:57,38,M,middle_aged,2025-03-12,16
P_04289,Z_C2,2025-03-12 16:14:08,2025-03-12 16:14:30,22,M,middle_aged,2025-03-12,16
P_04290,Z_S5,2025-03-12 16:09:35,2025-03-12 16:10:48,73,F,adult,2025-03-12,16
P_04290,Z_C2,2025-03-12 16:11:07,2025-03-12 16:11:28,21,F,adult,2025-03-12,16
P_04290,Z_C3,2025-03-12 16:11:57,2025-03-12 16:12:22,25,F,adult,2025-03-12,16
P_04290,Z_N5,2025-03-12 16:12:40,2025-03-12 16:15:01,141,F,adult,2025-03-12,16
P_04291,Z_N8,2025-03-12 16:10:40,2025-03-12 16:17:24,404,M,senior,2025-03-12,16
P_04292,Z_C2,2025-03-12 16:10:28,2025-03-12 16:10:51,23,F,middle_aged,2025-03-12,16
P_04292,Z_C1,2025-03-12 16:11:01,2025-03-12 16:11:11,0,F,middle_aged,2025-03-12,16
P_04292,Z_C2,2025-03-12 16:11:22,2025-03-12 16:11:47,25,F,middle_aged,2025-03-12,16
P_04292,Z_C3,2025-03-12 16:12:07,2025-03-12 16:12:26,19,F,middle_aged,2025-03-12,16
P_04293,Z_S2,2025-03-12 16:10:33,2025-03-12 16:12:57,144,M,middle_aged,2025-03-12,16
P_04293,Z_C2,2025-03-12 16:13:06,2025-03-12 16:13:32,26,M,middle_aged,2025-03-12,16
P_04293,Z_C3,2025-03-12 16:13:41,2025-03-12 16:14:11,30,M,middle_aged,2025-03-12,16
P_04293,Z_C2,2025-03-12 16:14:40,2025-03-12 16:15:09,29,M,middle_aged,2025-03-12,16
P_04293,Z_CK,2025-03-12 16:15:28,2025-03-12 16:19:58,270,M,middle_aged,2025-03-12,16
P_04293,Z_C2,2025-03-12 16:20:02,2025-03-12 16:20:20,18,M,middle_aged,2025-03-12,16
P_04293,Z_E2,2025-03-12 16:20:26,2025-03-12 16:20:41,15,M,middle_aged,2025-03-12,16
P_04293,Z_CK,2025-03-12 16:21:15,2025-03-12 16:22:19,64,M,middle_aged,2025-03-12,16
P_04293,Z_E1,2025-03-12 16:22:38,2025-03-12 16:22:50,12,M,middle_aged,2025-03-12,16
P_04294,Z_S1,2025-03-12 16:10:44,2025-03-12 16:14:17,213,M,middle_aged,2025-03-12,16
P_04294,Z_N1,2025-03-12 16:14:23,2025-03-12 16:18:43,260,M,middle_aged,2025-03-12,16
P_04294,Z_N3,2025-03-12 16:18:59,2025-03-12 16:22:59,240,M,middle_aged,2025-03-12,16
P_04294,Z_C2,2025-03-12 16:23:33,2025-03-12 16:23:44,11,M,middle_aged,2025-03-12,16
P_04294,Z_C1,2025-03-12 16:23:59,2025-03-12 16:24:17,18,M,middle_aged,2025-03-12,16
P_04294,Z_S5,2025-03-12 16:24:34,2025-03-12 16:26:24,110,M,middle_aged,2025-03-12,16
P_04294,Z_C2,2025-03-12 16:26:34,2025-03-12 16:27:03,29,M,middle_aged,2025-03-12,16
P_04294,Z_C3,2025-03-12 16:27:29,2025-03-12 16:27:51,22,M,middle_aged,2025-03-12,16
P_04294,Z_N7,2025-03-12 16:28:08,2025-03-12 16:34:04,356,M,middle_aged,2025-03-12,16
P_04295,Z_CK,2025-03-12 16:11:59,2025-03-12 16:13:57,118,M,young_adult,2025-03-12,16
P_04295,Z_N8,2025-03-12 16:14:07,2025-03-12 16:16:22,135,M,young_adult,2025-03-12,16
P_04295,Z_C2,2025-03-12 16:16:25,2025-03-12 16:16:34,0,M,young_adult,2025-03-12,16
P_04295,Z_C1,2025-03-12 16:16:46,2025-03-12 16:16:49,0,M,young_adult,2025-03-12,16
P_04295,Z_N9,2025-03-12 16:16:52,2025-03-12 16:18:39,107,M,young_adult,2025-03-12,16
P_04295,Z_C1,2025-03-12 16:18:52,2025-03-12 16:19:22,30,M,young_adult,2025-03-12,16
P_04295,Z_N2,2025-03-12 16:19:48,2025-03-12 16:20:45,57,M,young_adult,2025-03-12,16
P_04295,Z_E2,2025-03-12 16:20:53,2025-03-12 16:20:53,0,M,young_adult,2025-03-12,16
P_04296,Z_C2,2025-03-12 16:12:09,2025-03-12 16:12:20,11,F,middle_aged,2025-03-12,16
P_04296,Z_C3,2025-03-12 16:12:33,2025-03-12 16:12:59,26,F,middle_aged,2025-03-12,16
P_04296,Z_N6,2025-03-12 16:13:29,2025-03-12 16:17:14,225,F,middle_aged,2025-03-12,16
P_04296,Z_N10,2025-03-12 16:17:32,2025-03-12 16:18:29,57,F,middle_aged,2025-03-12,16
P_04296,Z_N4,2025-03-12 16:18:52,2025-03-12 16:23:56,304,F,middle_aged,2025-03-12,16
P_04297,Z_N3,2025-03-12 16:12:58,2025-03-12 16:16:35,217,F,middle_aged,2025-03-12,16
P_04297,Z_N3,2025-03-12 16:17:04,2025-03-12 16:18:56,112,F,middle_aged,2025-03-12,16
P_04297,Z_N7,2025-03-12 16:19:12,2025-03-12 16:24:07,295,F,middle_aged,2025-03-12,16
P_04298,Z_E2,2025-03-12 16:13:10,2025-03-12 16:13:27,17,F,adult,2025-03-12,16
P_04298,Z_C1,2025-03-12 16:13:54,2025-03-12 16:14:02,0,F,adult,2025-03-12,16
P_04298,Z_C2,2025-03-12 16:14:11,2025-03-12 16:14:33,22,F,adult,2025-03-12,16
P_04298,Z_C2,2025-03-12 16:15:13,2025-03-12 16:15:46,33,F,adult,2025-03-12,16
P_04298,Z_E2,2025-03-12 16:16:11,2025-03-12 16:16:26,15,F,adult,2025-03-12,16
P_04298,Z_C1,2025-03-12 16:16:51,2025-03-12 16:17:01,0,F,adult,2025-03-12,16
P_04298,Z_C2,2025-03-12 16:17:23,2025-03-12 16:17:52,29,F,adult,2025-03-12,16
P_04298,Z_C3,2025-03-12 16:18:17,2025-03-12 16:18:39,22,F,adult,2025-03-12,16
P_04298,Z_N8,2025-03-12 16:18:55,2025-03-12 16:21:48,173,F,adult,2025-03-12,16
P_04298,Z_C2,2025-03-12 16:22:16,2025-03-12 16:26:40,31,F,adult,2025-03-12,16
P_04298,Z_S6,2025-03-12 16:27:38,2025-03-12 16:30:45,187,F,adult,2025-03-12,16
P_04299,Z_N9,2025-03-12 16:13:24,2025-03-12 16:18:18,294,M,adult,2025-03-12,16
P_04299,Z_N4,2025-03-12 16:18:43,2025-03-12 16:19:26,43,M,adult,2025-03-12,16
P_04299,Z_C1,2025-03-12 16:19:56,2025-03-12 16:20:17,21,M,adult,2025-03-12,16
P_04300,Z_E1,2025-03-12 16:13:55,2025-03-12 16:14:08,13,M,adult,2025-03-12,16
P_04300,Z_C1,2025-03-12 16:14:35,2025-03-12 16:14:55,20,M,adult,2025-03-12,16
P_04300,Z_C2,2025-03-12 16:15:22,2025-03-12 16:15:37,15,M,adult,2025-03-12,16
P_04300,Z_C3,2025-03-12 16:15:56,2025-03-12 16:16:31,35,M,adult,2025-03-12,16
P_04300,Z_C2,2025-03-12 16:16:40,2025-03-12 16:17:00,20,M,adult,2025-03-12,16
P_04300,Z_N5,2025-03-12 16:17:00,2025-03-12 16:20:50,230,M,adult,2025-03-12,16
P_04300,Z_CK,2025-03-12 16:22:09,2025-03-12 16:26:23,254,M,adult,2025-03-12,16
P_04301,Z_S5,2025-03-12 16:14:00,2025-03-12 16:14:44,44,F,adult,2025-03-12,16
P_04301,Z_C3,2025-03-12 16:14:51,2025-03-12 16:15:05,14,F,adult,2025-03-12,16
P_04301,Z_N2,2025-03-12 16:15:11,2025-03-12 16:16:31,80,F,adult,2025-03-12,16
P_04302,Z_N4,2025-03-12 16:15:15,2025-03-12 16:18:58,223,F,adult,2025-03-12,16
P_04302,Z_N10,2025-03-12 16:19:32,2025-03-12 16:24:11,279,F,adult,2025-03-12,16
P_04303,Z_N3,2025-03-12 16:15:15,2025-03-12 16:20:06,291,F,adult,2025-03-12,16
P_04304,Z_E1,2025-03-12 16:15:23,2025-03-12 16:15:40,17,M,child,2025-03-12,16
P_04304,Z_C1,2025-03-12 16:16:06,2025-03-12 16:16:20,14,M,child,2025-03-12,16
P_04304,Z_S2,2025-03-12 16:16:55,2025-03-12 16:19:12,137,M,child,2025-03-12,16
P_04304,Z_C2,2025-03-12 16:19:28,2025-03-12 16:19:58,30,M,child,2025-03-12,16
P_04304,Z_C3,2025-03-12 16:20:08,2025-03-12 16:20:23,15,M,child,2025-03-12,16
P_04304,Z_N6,2025-03-12 16:20:42,2025-03-12 16:21:12,30,M,child,2025-03-12,16
P_04304,Z_N1,2025-03-12 16:21:36,2025-03-12 16:23:00,84,M,child,2025-03-12,16
P_04304,Z_C2,2025-03-12 16:23:24,2025-03-12 16:23:35,11,M,child,2025-03-12,16
P_04304,Z_C1,2025-03-12 16:24:03,2025-03-12 16:24:25,22,M,child,2025-03-12,16
P_04304,Z_S3,2025-03-12 16:24:44,2025-03-12 16:26:49,125,M,child,2025-03-12,16
P_04305,Z_C3,2025-03-12 16:16:11,2025-03-12 16:16:26,15,F,adult,2025-03-12,16
P_04305,Z_N3,2025-03-12 16:16:36,2025-03-12 16:19:48,209,F,adult,2025-03-12,16
P_04305,Z_N5,2025-03-12 16:20:21,2025-03-12 16:22:21,120,F,adult,2025-03-12,16
P_04305,Z_N1,2025-03-12 16:22:54,2025-03-12 16:24:41,107,F,adult,2025-03-12,16
P_04306,Z_E2,2025-03-12 16:17:11,2025-03-12 16:17:30,19,M,adult,2025-03-12,16
P_04306,Z_N7,2025-03-12 16:17:39,2025-03-12 16:20:14,155,M,adult,2025-03-12,16
P_04306,Z_C2,2025-03-12 16:20:32,2025-03-12 16:20:56,24,M,adult,2025-03-12,16
P_04306,Z_C1,2025-03-12 16:21:22,2025-03-12 16:24:57,34,M,adult,2025-03-12,16
P_04306,Z_E1,2025-03-12 16:25:13,2025-03-12 16:25:29,16,M,adult,2025-03-12,16
P_04307,Z_C2,2025-03-12 16:17:40,2025-03-12 16:18:14,34,M,senior,2025-03-12,16
P_04307,Z_C1,2025-03-12 16:18:43,2025-03-12 16:18:51,0,M,senior,2025-03-12,16
P_04307,Z_CK,2025-03-12 16:19:13,2025-03-12 16:23:21,248,M,senior,2025-03-12,16
P_04307,Z_E1,2025-03-12 16:23:48,2025-03-12 16:24:02,14,M,senior,2025-03-12,16
P_04308,Z_E2,2025-03-12 16:19:21,2025-03-12 16:19:31,0,M,adult,2025-03-12,16
P_04308,Z_N2,2025-03-12 16:19:38,2025-03-12 16:23:59,261,M,adult,2025-03-12,16
P_04309,Z_E2,2025-03-12 16:19:28,2025-03-12 16:19:43,15,M,teenager,2025-03-12,16
P_04309,Z_C1,2025-03-12 16:20:03,2025-03-12 16:20:23,20,M,teenager,2025-03-12,16
P_04309,Z_S7,2025-03-12 16:20:47,2025-03-12 16:22:23,96,M,teenager,2025-03-12,16
P_04309,Z_C2,2025-03-12 16:22:46,2025-03-12 16:22:54,0,M,teenager,2025-03-12,16
P_04309,Z_C3,2025-03-12 16:23:09,2025-03-12 16:23:23,14,M,teenager,2025-03-12,16
P_04309,Z_N3,2025-03-12 16:23:52,2025-03-12 16:26:16,144,M,teenager,2025-03-12,16
P_04309,Z_N10,2025-03-12 16:26:36,2025-03-12 16:28:05,89,M,teenager,2025-03-12,16
P_04309,Z_C1,2025-03-12 16:28:31,2025-03-12 16:29:01,30,M,teenager,2025-03-12,16
P_04310,Z_C2,2025-03-12 16:19:53,2025-03-12 16:20:03,0,M,young_adult,2025-03-12,16
P_04310,Z_C3,2025-03-12 16:20:30,2025-03-12 16:20:57,27,M,young_adult,2025-03-12,16
P_04310,Z_C2,2025-03-12 16:21:09,2025-03-12 16:21:33,24,M,young_adult,2025-03-12,16
P_04310,Z_E2,2025-03-12 16:22:43,2025-03-12 16:23:02,19,M,young_adult,2025-03-12,16
P_04310,Z_C1,2025-03-12 16:23:10,2025-03-12 16:23:23,13,M,young_adult,2025-03-12,16
P_04310,Z_C2,2025-03-12 16:23:46,2025-03-12 16:24:03,17,M,young_adult,2025-03-12,16
P_04310,Z_C3,2025-03-12 16:24:17,2025-03-12 16:24:46,29,M,young_adult,2025-03-12,16
P_04310,Z_N1,2025-03-12 16:25:14,2025-03-12 16:27:39,145,M,young_adult,2025-03-12,16
P_04311,Z_C1,2025-03-12 16:20:22,2025-03-12 16:23:12,21,F,adult,2025-03-12,16
P_04311,Z_C1,2025-03-12 16:23:34,2025-03-12 16:24:02,28,F,adult,2025-03-12,16
P_04311,Z_N5,2025-03-12 16:24:22,2025-03-12 16:28:47,252,F,adult,2025-03-12,16
P_04311,Z_C2,2025-03-12 16:28:50,2025-03-12 16:29:03,13,F,adult,2025-03-12,16
P_04311,Z_N1,2025-03-12 16:29:21,2025-03-12 16:33:52,211,F,adult,2025-03-12,16
P_04311,Z_S4,2025-03-12 16:34:23,2025-03-12 16:36:39,136,F,adult,2025-03-12,16
P_04311,Z_N1,2025-03-12 16:37:52,2025-03-12 16:41:03,191,F,adult,2025-03-12,16
P_04311,Z_N10,2025-03-12 16:41:41,2025-03-12 16:44:52,191,F,adult,2025-03-12,16
P_04312,Z_C2,2025-03-12 16:20:48,2025-03-12 16:21:12,24,F,adult,2025-03-12,16
P_04312,Z_C1,2025-03-12 16:21:45,2025-03-12 16:21:59,14,F,adult,2025-03-12,16
P_04312,Z_S2,2025-03-12 16:22:10,2025-03-12 16:26:48,278,F,adult,2025-03-12,16
P_04312,Z_C1,2025-03-12 16:26:52,2025-03-12 16:27:11,19,F,adult,2025-03-12,16
P_04312,Z_C2,2025-03-12 16:27:20,2025-03-12 16:27:30,0,F,adult,2025-03-12,16
P_04312,Z_E1,2025-03-12 16:27:33,2025-03-12 16:27:45,12,F,adult,2025-03-12,16
P_04312,Z_C1,2025-03-12 16:27:59,2025-03-12 16:28:12,13,F,adult,2025-03-12,16
P_04312,Z_C1,2025-03-12 16:28:13,2025-03-12 16:28:25,12,F,adult,2025-03-12,16
P_04313,Z_S5,2025-03-12 16:20:45,2025-03-12 16:21:07,22,M,adult,2025-03-12,16
P_04313,Z_C2,2025-03-12 16:21:18,2025-03-12 16:21:40,22,M,adult,2025-03-12,16
P_04313,Z_C3,2025-03-12 16:22:08,2025-03-12 16:22:17,0,M,adult,2025-03-12,16
P_04313,Z_N8,2025-03-12 16:22:28,2025-03-12 16:25:04,156,M,adult,2025-03-12,16
P_04313,Z_S1,2025-03-12 16:25:05,2025-03-12 16:26:33,88,M,adult,2025-03-12,16
P_04314,Z_S3,2025-03-12 16:21:09,2025-03-12 16:24:32,203,F,adult,2025-03-12,16
P_04314,Z_N2,2025-03-12 16:25:03,2025-03-12 16:25:54,51,F,adult,2025-03-12,16
P_04314,Z_N5,2025-03-12 16:25:55,2025-03-12 16:28:34,172,F,adult,2025-03-12,16
P_04314,Z_N6,2025-03-12 16:28:43,2025-03-12 16:30:52,129,F,adult,2025-03-12,16
P_04315,Z_E1,2025-03-12 16:21:24,2025-03-12 16:21:41,17,M,young_adult,2025-03-12,16
P_04315,Z_C1,2025-03-12 16:21:41,2025-03-12 16:22:13,32,M,young_adult,2025-03-12,16
P_04315,Z_CK,2025-03-12 16:22:33,2025-03-12 16:27:28,295,M,young_adult,2025-03-12,16
P_04315,Z_E1,2025-03-12 16:27:41,2025-03-12 16:27:51,0,M,young_adult,2025-03-12,16
P_04315,Z_C2,2025-03-12 16:28:03,2025-03-12 16:28:16,15,M,young_adult,2025-03-12,16
P_04315,Z_C3,2025-03-12 16:28:38,2025-03-12 16:28:55,17,M,young_adult,2025-03-12,16
P_04315,Z_N6,2025-03-12 16:29:14,2025-03-12 16:29:52,38,M,young_adult,2025-03-12,16
P_04315,Z_N7,2025-03-12 16:30:04,2025-03-12 16:33:55,231,M,young_adult,2025-03-12,16
P_04315,Z_N1,2025-03-12 16:34:44,2025-03-12 16:36:03,79,M,young_adult,2025-03-12,16
P_04315,Z_E1,2025-03-12 16:36:37,2025-03-12 16:36:57,20,M,young_adult,2025-03-12,16
P_04316,Z_N7,2025-03-12 16:22:16,2025-03-12 16:23:05,49,M,adult,2025-03-12,16
P_04316,Z_N3,2025-03-12 16:23:24,2025-03-12 16:24:03,39,M,adult,2025-03-12,16
P_04316,Z_C2,2025-03-12 16:24:22,2025-03-12 16:24:34,12,M,adult,2025-03-12,16
P_04316,Z_S5,2025-03-12 16:24:41,2025-03-12 16:25:24,43,M,adult,2025-03-12,16
P_04316,Z_C1,2025-03-12 16:25:51,2025-03-12 16:26:18,27,M,adult,2025-03-12,16
P_04316,Z_C2,2025-03-12 16:26:27,2025-03-12 16:26:27,0,M,adult,2025-03-12,16
P_04317,Z_E2,2025-03-12 16:23:05,2025-03-12 16:23:17,12,F,adult,2025-03-12,16
P_04317,Z_S3,2025-03-12 16:23:31,2025-03-12 16:24:08,37,F,adult,2025-03-12,16
P_04317,Z_C2,2025-03-12 16:24:19,2025-03-12 16:24:43,32,F,adult,2025-03-12,16
P_04317,Z_C3,2025-03-12 16:25:02,2025-03-12 16:25:24,22,F,adult,2025-03-12,16
P_04318,Z_C2,2025-03-12 16:24:19,2025-03-12 16:24:49,30,F,middle_aged,2025-03-12,16
P_04318,Z_C1,2025-03-12 16:25:11,2025-03-12 16:25:30,19,F,middle_aged,2025-03-12,16
P_04318,Z_CK,2025-03-12 16:25:40,2025-03-12 16:27:59,139,F,middle_aged,2025-03-12,16
P_04318,Z_E2,2025-03-12 16:28:16,2025-03-12 16:28:32,16,F,middle_aged,2025-03-12,16
P_04318,Z_N8,2025-03-12 16:29:58,2025-03-12 16:33:44,226,F,middle_aged,2025-03-12,16
P_04318,Z_N9,2025-03-12 16:34:11,2025-03-12 16:35:12,61,F,middle_aged,2025-03-12,16
P_04318,Z_E1,2025-03-12 16:35:34,2025-03-12 16:35:50,16,F,middle_aged,2025-03-12,16
P_04318,Z_S4,2025-03-12 16:36:54,2025-03-12 16:38:09,92,F,middle_aged,2025-03-12,16
P_04318,Z_C2,2025-03-12 16:38:32,2025-03-12 16:39:07,35,F,middle_aged,2025-03-12,16
